axis,key,opportunity_count
client,vehicle::2559,58
client,vehicle::256,264
client,vehicle::2570,736
client,vehicle::2572,61
client,vehicle::2574,683
client,vehicle::2575,166
client,vehicle::2576,521
client,vehicle::2577,48
client,vehicle::258,424
client,vehicle::2583,257
client,vehicle::2586,494
client,vehicle::2587,492
client,vehicle::2589,103
client,vehicle::2591,513
client,vehicle::2592,611
client,vehicle::2598,86
client,vehicle::26,537
client,vehicle::260,456
client,vehicle::2600,299
client,vehicle::2602,606
client,vehicle::2606,522
client,vehicle::2608,232
client,vehicle::2609,75
client,vehicle::261,172
client,vehicle::2611,162
client,vehicle::2616,455
client,vehicle::2618,754
client,vehicle::2621,29
client,vehicle::2622,337
client,vehicle::2624,172
client,vehicle::2625,87
client,vehicle::263,560
client,vehicle::2633,6
client,vehicle::2634,16
client,vehicle::2639,676
client,vehicle::264,282
client,vehicle::2644,302
client,vehicle::2646,170
client,vehicle::2647,366
client,vehicle::2650,4
client,vehicle::2652,258
client,vehicle::2653,664
client,vehicle::2654,344
client,vehicle::2659,512
client,vehicle::2661,246
client,vehicle::2664,565
client,vehicle::2666,141
client,vehicle::267,93
client,vehicle::2671,441
client,vehicle::2678,525
client,vehicle::268,75
client,vehicle::2680,855
client,vehicle::2681,411
client,vehicle::2682,342
client,vehicle::2685,2
client,vehicle::2687,2
client,vehicle::2688,2
client,vehicle::2689,1
client,vehicle::2691,2
client,vehicle::2693,378
client,vehicle::2694,465
client,vehicle::2695,561
client,vehicle::2696,489
client,vehicle::2697,539
client,vehicle::2699,569
client,vehicle::2700,319
client,vehicle::2704,217
client,vehicle::2705,440
client,vehicle::2706,627
client,vehicle::2707,392
client,vehicle::2708,416
client,vehicle::2710,565
client,vehicle::2712,229
client,vehicle::2714,246
client,vehicle::2716,970
client,vehicle::2717,719
client,vehicle::2718,195
client,vehicle::272,542
client,vehicle::2721,379
client,vehicle::2722,353
client,vehicle::2725,720
client,vehicle::2728,568
client,vehicle::273,402
client,vehicle::2731,511
client,vehicle::2736,5
client,vehicle::2738,3
client,vehicle::274,352
client,vehicle::2742,265
client,vehicle::2745,114
client,vehicle::2747,521
client,vehicle::275,312
client,vehicle::2750,613
client,vehicle::2753,778
client,vehicle::2754,210
client,vehicle::2758,548
client,vehicle::276,628
client,vehicle::2760,314
client,vehicle::2761,289
client,vehicle::2764,212
client,vehicle::2765,423
client,vehicle::2766,373
client,vehicle::2767,514
client,vehicle::277,132
client,vehicle::2772,109
client,vehicle::2774,427
client,vehicle::2777,500
client,vehicle::2778,489
client,vehicle::278,440
client,vehicle::2783,470
client,vehicle::2785,742
client,vehicle::2786,523
client,vehicle::279,553
client,vehicle::2790,298
client,vehicle::2791,899
client,vehicle::2792,302
client,vehicle::2793,2
client,vehicle::2795,163
client,vehicle::2796,618
client,vehicle::2797,539
client,vehicle::2798,192
client,vehicle::280,455
client,vehicle::2800,216
client,vehicle::2801,534
client,vehicle::2802,71
client,vehicle::2804,167
client,vehicle::2805,78
client,vehicle::2808,258
client,vehicle::281,451
client,vehicle::2810,351
client,vehicle::2811,304
client,vehicle::2812,494
client,vehicle::2819,161
client,vehicle::282,453
client,vehicle::2820,734
client,vehicle::2821,511
client,vehicle::2825,583
client,vehicle::2826,810
client,vehicle::2827,475
client,vehicle::2828,484
client,vehicle::2829,325
client,vehicle::283,608
client,vehicle::2830,199
client,vehicle::2835,410
client,vehicle::2836,208
client,vehicle::2839,462
client,vehicle::2840,326
client,vehicle::2841,640
client,vehicle::2842,751
client,vehicle::2843,816
client,vehicle::2844,166
client,vehicle::2845,609
client,vehicle::2846,200
client,vehicle::2848,261
client,vehicle::285,96
client,vehicle::2851,323
client,vehicle::2852,537
client,vehicle::2853,514
client,vehicle::2854,357
client,vehicle::2855,346
client,vehicle::2856,747
client,vehicle::2857,546
client,vehicle::2858,711
client,vehicle::286,458
client,vehicle::2860,296
client,vehicle::2863,195
client,vehicle::2869,478
client,vehicle::2871,745
client,vehicle::2872,482
client,vehicle::2874,531
client,vehicle::2879,298
client,vehicle::2882,250
client,vehicle::2886,627
client,vehicle::2887,601
client,vehicle::289,467
client,vehicle::2891,569
client,vehicle::2892,579
client,vehicle::2893,380
client,vehicle::2900,452
client,vehicle::2903,471
client,vehicle::2904,592
client,vehicle::2906,464
client,vehicle::2908,613
client,vehicle::291,433
client,vehicle::2912,361
client,vehicle::2913,582
client,vehicle::292,418
client,vehicle::2920,101
client,vehicle::2922,76
client,vehicle::2928,85
client,vehicle::293,720
client,vehicle::2930,260
client,vehicle::2931,486
client,vehicle::2933,117
client,vehicle::2935,340
client,vehicle::2936,351
client,vehicle::2937,100
client,vehicle::2939,130
client,vehicle::2940,686
client,vehicle::2944,277
client,vehicle::2947,286
client,vehicle::2949,705
client,vehicle::2951,511
client,vehicle::2952,371
client,vehicle::2953,456
client,vehicle::2957,680
client,vehicle::2958,324
client,vehicle::2961,783
client,vehicle::2963,51
client,vehicle::2964,725
client,vehicle::2965,70
client,vehicle::2969,604
client,vehicle::297,624
client,vehicle::2972,229
client,vehicle::2973,549
client,vehicle::2974,118
client,vehicle::2976,675
client,vehicle::2978,42
client,vehicle::2979,184
client,vehicle::298,345
client,vehicle::2980,9
client,vehicle::2983,680
client,vehicle::2985,688
client,vehicle::2990,198
client,vehicle::2991,474
client,vehicle::2992,113
client,vehicle::2995,208
client,vehicle::2996,664
client,vehicle::2997,223
client,vehicle::2998,131
client,vehicle::3,421
client,vehicle::300,620
client,vehicle::3000,582
client,vehicle::3001,213
client,vehicle::3002,430
client,vehicle::3004,215
client,vehicle::3005,68
client,vehicle::3007,737
client,vehicle::3008,242
client,vehicle::3010,787
client,vehicle::3012,147
client,vehicle::3013,138
client,vehicle::3014,159
client,vehicle::3017,283
client,vehicle::3018,687
client,vehicle::302,391
client,vehicle::3020,705
client,vehicle::3021,451
client,vehicle::3022,94
client,vehicle::3025,421
client,vehicle::3027,257
client,vehicle::303,296
client,vehicle::3030,507
client,vehicle::3031,419
client,vehicle::3032,639
client,vehicle::3034,497
client,vehicle::3035,440
client,vehicle::3036,164
client,vehicle::3038,571
client,vehicle::3039,146
client,vehicle::304,522
client,vehicle::3041,773
client,vehicle::3042,616
client,vehicle::3044,358
client,vehicle::3045,492
client,vehicle::3047,635
client,vehicle::3048,224
client,vehicle::3049,209
client,vehicle::305,235
client,vehicle::3051,549
client,vehicle::3052,12
client,vehicle::3054,230
client,vehicle::3055,63
client,vehicle::3056,529
client,vehicle::3058,502
client,vehicle::3059,526
client,vehicle::306,425
client,vehicle::3061,698
client,vehicle::3063,186
client,vehicle::3064,456
client,vehicle::3065,451
client,vehicle::3066,436
client,vehicle::3067,602
client,vehicle::3068,623
client,vehicle::3069,202
client,vehicle::307,345
client,vehicle::3070,492
client,vehicle::3071,465
client,vehicle::3073,285
client,vehicle::3074,444
client,vehicle::3077,193
client,vehicle::3078,795
client,vehicle::3079,1
client,vehicle::308,286
client,vehicle::3080,403
client,vehicle::3085,522
client,vehicle::3087,829
client,vehicle::3088,824
client,vehicle::3091,380
client,vehicle::3092,494
client,vehicle::3094,555
client,vehicle::3097,6
client,vehicle::3098,182
client,vehicle::310,534
client,vehicle::3100,468
client,vehicle::3102,360
client,vehicle::3105,174
client,vehicle::3107,662
client,vehicle::311,489
client,vehicle::3110,457
client,vehicle::3112,276
client,vehicle::3115,739
client,vehicle::3116,221
client,vehicle::3117,439
client,vehicle::3118,821
client,vehicle::312,359
client,vehicle::3121,312
client,vehicle::3123,434
client,vehicle::3127,692
client,vehicle::313,631
client,vehicle::3133,261
client,vehicle::3135,404
client,vehicle::3139,253
client,vehicle::314,254
client,vehicle::3140,523
client,vehicle::3141,351
client,vehicle::3144,572
client,vehicle::3145,540
client,vehicle::3146,674
client,vehicle::3147,212
client,vehicle::3149,452
client,vehicle::3150,601
client,vehicle::3151,862
client,vehicle::3152,461
client,vehicle::3153,723
client,vehicle::3155,343
client,vehicle::3156,464
client,vehicle::3157,528
client,vehicle::3161,295
client,vehicle::3162,547
client,vehicle::3163,446
client,vehicle::3164,91
client,vehicle::3165,97
client,vehicle::3167,241
client,vehicle::317,703
client,vehicle::3170,211
client,vehicle::3171,292
client,vehicle::3172,390
client,vehicle::3173,535
client,vehicle::3174,482
client,vehicle::3175,714
client,vehicle::3178,398
client,vehicle::3183,221
client,vehicle::3184,236
client,vehicle::3185,553
client,vehicle::3187,162
client,vehicle::3188,439
client,vehicle::319,426
client,vehicle::3192,345
client,vehicle::3193,210
client,vehicle::3195,237
client,vehicle::3196,118
client,vehicle::3197,279
client,vehicle::3198,452
client,vehicle::3199,37
client,vehicle::32,279
client,vehicle::320,265
client,vehicle::3200,146
client,vehicle::3201,527
client,vehicle::3204,499
client,vehicle::3205,315
client,vehicle::3206,429
client,vehicle::3208,194
client,vehicle::321,605
client,vehicle::3211,69
client,vehicle::3213,1
client,vehicle::3214,312
client,vehicle::3218,114
client,vehicle::3219,205
client,vehicle::3220,550
client,vehicle::3222,418
client,vehicle::3225,560
client,vehicle::3229,319
client,vehicle::323,348
client,vehicle::3230,143
client,vehicle::3231,733
client,vehicle::3232,158
client,vehicle::3235,272
client,vehicle::3236,362
client,vehicle::324,400
client,vehicle::3241,400
client,vehicle::3244,470
client,vehicle::3246,357
client,vehicle::3247,177
client,vehicle::3249,84
client,vehicle::3252,488
client,vehicle::3254,154
client,vehicle::3255,280
client,vehicle::3257,393
client,vehicle::326,562
client,vehicle::3261,804
client,vehicle::3263,863
client,vehicle::3264,172
client,vehicle::3266,363
client,vehicle::3267,252
client,vehicle::3268,607
client,vehicle::3269,139
client,vehicle::327,162
client,vehicle::3270,570
client,vehicle::3272,446
client,vehicle::3275,432
client,vehicle::3276,528
client,vehicle::3277,229
client,vehicle::3281,214
client,vehicle::3282,165
client,vehicle::3283,521
client,vehicle::3285,389
client,vehicle::3286,679
client,vehicle::3287,174
client,vehicle::3288,770
client,vehicle::3289,290
client,vehicle::329,754
client,vehicle::3290,746
client,vehicle::3292,500
client,vehicle::3295,976
client,vehicle::3297,388
client,vehicle::3298,129
client,vehicle::33,484
client,vehicle::3302,79
client,vehicle::3304,797
client,vehicle::3307,15
client,vehicle::3308,235
client,vehicle::3309,271
client,vehicle::3310,727
client,vehicle::3312,441
client,vehicle::3314,662
client,vehicle::3315,228
client,vehicle::3316,288
client,vehicle::3317,184
client,vehicle::3318,240
client,vehicle::3319,721
client,vehicle::332,5
client,vehicle::3320,453
client,vehicle::3322,121
client,vehicle::3323,355
client,vehicle::3325,559
client,vehicle::3326,307
client,vehicle::3328,446
client,vehicle::333,929
client,vehicle::3332,411
client,vehicle::3334,596
client,vehicle::3335,406
client,vehicle::3338,306
client,vehicle::3339,125
client,vehicle::3340,519
client,vehicle::3342,323
client,vehicle::3343,175
client,vehicle::3344,399
client,vehicle::3346,309
client,vehicle::3347,223
client,vehicle::3348,78
client,vehicle::3349,297
client,vehicle::335,199
client,vehicle::3350,357
client,vehicle::3352,409
client,vehicle::3354,273
client,vehicle::3355,379
client,vehicle::3356,468
client,vehicle::3357,271
client,vehicle::3358,398
client,vehicle::3359,393
client,vehicle::336,224
client,vehicle::3360,28
client,vehicle::3361,381
client,vehicle::3362,361
client,vehicle::3364,363
client,vehicle::3365,147
client,vehicle::3367,321
client,vehicle::3368,174
client,vehicle::3369,422
client,vehicle::337,388
client,vehicle::3370,471
client,vehicle::3371,255
client,vehicle::3373,628
client,vehicle::3374,741
client,vehicle::3375,423
client,vehicle::338,315
client,vehicle::3383,139
client,vehicle::3384,281
client,vehicle::339,494
client,vehicle::3391,591
client,vehicle::3392,570
client,vehicle::3395,431
client,vehicle::3396,162
client,vehicle::3398,173
client,vehicle::3399,248
client,vehicle::340,277
client,vehicle::3401,528
client,vehicle::3402,451
client,vehicle::3405,309
client,vehicle::3406,565
client,vehicle::341,358
client,vehicle::3412,286
client,vehicle::3413,308
client,vehicle::3414,451
client,vehicle::342,240
client,vehicle::3420,475
client,vehicle::3421,375
client,vehicle::3422,332
client,vehicle::3424,167
client,vehicle::3427,120
client,vehicle::3428,405
client,vehicle::3429,432
client,vehicle::3430,142
client,vehicle::3433,59
client,vehicle::3434,337
client,vehicle::3435,349
client,vehicle::3437,113
client,vehicle::3438,215
client,vehicle::3439,584
client,vehicle::3440,329
client,vehicle::3443,74
client,vehicle::3446,79
client,vehicle::3447,483
client,vehicle::3448,572
client,vehicle::3449,400
client,vehicle::345,28
client,vehicle::3450,358
client,vehicle::3451,331
client,vehicle::3454,434
client,vehicle::3455,56
client,vehicle::3456,120
client,vehicle::3457,107
client,vehicle::3458,394
client,vehicle::3459,219
client,vehicle::3460,202
client,vehicle::3461,471
client,vehicle::3463,649
client,vehicle::3465,531
client,vehicle::3466,250
client,vehicle::3468,754
client,vehicle::3469,577
client,vehicle::347,178
client,vehicle::3471,377
client,vehicle::3472,218
client,vehicle::3473,314
client,vehicle::3474,434
client,vehicle::3475,244
client,vehicle::3476,323
client,vehicle::3477,195
client,vehicle::3479,627
client,vehicle::348,45
client,vehicle::3480,355
client,vehicle::3481,416
client,vehicle::3483,262
client,vehicle::3485,599
client,vehicle::3486,414
client,vehicle::3488,766
client,vehicle::3489,314
client,vehicle::349,184
client,vehicle::3490,180
client,vehicle::3491,378
client,vehicle::3493,470
client,vehicle::3494,296
client,vehicle::3496,711
client,vehicle::3497,302
client,vehicle::3498,230
client,vehicle::3499,42
client,vehicle::350,299
client,vehicle::3500,516
client,vehicle::3502,474
client,vehicle::3503,473
client,vehicle::3504,399
client,vehicle::3505,330
client,vehicle::3506,384
client,vehicle::3507,230
client,vehicle::3508,371
client,vehicle::351,215
client,vehicle::3514,854
client,vehicle::3515,932
client,vehicle::3518,291
client,vehicle::3519,518
client,vehicle::3520,435
client,vehicle::3521,358
client,vehicle::3522,222
client,vehicle::3523,201
client,vehicle::3526,258
client,vehicle::3529,466
client,vehicle::353,633
client,vehicle::3534,503
client,vehicle::3538,623
client,vehicle::354,341
client,vehicle::3543,841
client,vehicle::3545,397
client,vehicle::3546,540
client,vehicle::3548,383
client,vehicle::355,200
client,vehicle::3550,463
client,vehicle::3552,474
client,vehicle::3553,392
client,vehicle::3554,803
client,vehicle::3555,648
client,vehicle::3556,590
client,vehicle::3563,286
client,vehicle::3564,167
client,vehicle::3565,268
client,vehicle::3566,156
client,vehicle::3567,167
client,vehicle::3568,197
client,vehicle::3569,566
client,vehicle::357,260
client,vehicle::3571,400
client,vehicle::3572,8
client,vehicle::3574,441
client,vehicle::3576,390
client,vehicle::3577,117
client,vehicle::3578,341
client,vehicle::358,402
client,vehicle::3581,191
client,vehicle::3582,59
client,vehicle::3583,34
client,vehicle::3584,99
client,vehicle::3585,473
client,vehicle::3587,686
client,vehicle::3588,120
client,vehicle::3590,172
client,vehicle::3594,558
client,vehicle::3596,142
client,vehicle::3598,379
client,vehicle::3599,434
client,vehicle::36,141
client,vehicle::360,693
client,vehicle::3600,609
client,vehicle::3601,311
client,vehicle::3602,880
